student_id,gender,attendance,study_hours,test1,test2,test3,parent_education_level
61415,female,73,1.3,36,39,42,secondary
61416,male,91,3.2,91,94,92,primary
61417,female,62,1.0,35,28,22,primary
61418,female,82,3.1,48,55,60,none
61419,male,58,0.6,73,75,81,postgraduate
61420,female,98,5.6,55,59,66,secondary
61421,female,75,2.1,83,87,85,primary
61422,male,98,2.7,75,83,87,secondary
61423,male,91,2.6,51,51,53,secondary
61424,male,94,1.5,78,68,63,none
61425,female,99,2.6,39,46,53,primary
61426,female,62,2.3,43,37,36,secondary
61427,male,70,2.0,55,57,55,none
61428,female,78,3.3,66,86,87,none
61429,male,77,1.0,36,39,41,postgraduate
61430,male,73,3.7,38,36,32,postgraduate
61431,male,62,2.3,36,33,31,graduate
61432,male,91,1.6,94,92,92,none
61433,male,69,3.7,39,39,36,postgraduate
61434,male,88,3.6,55,62,65,graduate
61435,male,56,1.3,50,40,31,primary
61436,female,90,2.7,60,55,57,secondary
61437,male,97,2.0,55,63,69,none
61438,female,64,3.4,44,31,26,none
61439,female,74,1.6,49,48,49,none
61440,male,84,1.6,33,36,35,primary
61441,male,62,2.2,68,66,56,graduate
61442,female,92,2.5,43,32,26,postgraduate
61443,male,57,3.4,52,51,48,graduate
61444,female,70,1.0,89,81,77,primary
61445,female,55,1.2,71,76,73,primary
61446,female,59,2.6,55,62,60,none
61447,female,98,3.3,30,29,28,graduate
61448,male,90,2.9,80,84,82,postgraduate
61449,male,70,3.7,40,45,46,secondary
61450,male,63,2.8,60,71,75,primary
61451,male,94,2.5,74,71,66,none
61452,female,82,2.8,52,54,49,graduate
61453,female,74,2.9,86,79,73,none
61454,male,68,0.7,48,39,36,graduate
61455,female,58,2.2,66,69,71,graduate
61456,female,98,3.4,39,37,29,graduate
61457,female,96,2.6,86,91,93,primary
61458,male,86,1.0,85,89,89,graduate
61459,female,85,3.4,32,32,37,none
61460,male,85,0.5,57,56,52,secondary
61461,male,64,1.4,60,59,61,none
61462,female,54,2.3,51,55,53,primary
61463,female,66,2.3,31,29,27,postgraduate
61464,female,79,2.1,84,84,86,none
61465,female,56,1.7,78,82,85,secondary
61466,female,55,2.2,46,46,45,none
61467,female,64,0.6,55,53,52,none
61468,female,95,1.0,60,60,56,secondary
61469,female,59,2.2,90,92,88,secondary
61470,male,55,4.4,83,76,75,primary
61471,male,91,2.6,44,38,33,primary
61472,female,90,4.1,87,96,100,graduate
61473,female,62,2.8,87,89,94,graduate
61474,male,63,3.2,83,88,94,primary
61475,female,50,1.8,80,78,81,none
61476,male,82,3.1,46,53,52,secondary
61477,female,68,3.5,53,43,41,none
61478,female,58,4.0,77,76,75,graduate
61479,male,86,2.1,89,84,77,postgraduate
61480,male,98,0.6,92,89,86,postgraduate
61481,female,97,3.1,93,98,100,postgraduate
61482,female,61,4.1,78,81,87,primary
61483,male,54,1.9,80,78,68,primary
61484,male,55,2.1,39,41,47,secondary
61485,male,60,2.2,92,91,91,postgraduate
61486,male,100,1.4,57,59,65,primary
61487,male,87,0.6,36,41,45,none
61488,male,59,4.3,81,97,100,secondary
61489,female,64,2.7,51,42,36,graduate
61490,male,99,1.8,59,68,77,none
61491,female,88,3.5,47,50,49,secondary
61492,male,77,1.8,61,62,68,primary
61493,female,52,3.0,60,54,49,secondary
61494,male,65,2.6,86,83,79,none
61495,male,94,2.6,45,45,48,none
61496,male,66,1.4,59,67,70,secondary
61497,female,85,2.5,62,60,61,secondary
61498,female,68,3.2,77,77,78,postgraduate
61499,male,53,3.4,66,63,53,secondary
61500,male,74,2.0,86,83,86,graduate
61501,female,76,2.7,75,64,57,postgraduate
61502,male,61,2.0,88,97,97,primary
61503,female,76,1.8,87,78,73,none
61504,female,53,2.0,86,83,75,none
61505,male,73,2.6,82,78,78,postgraduate
61506,male,66,3.6,35,35,36,postgraduate
61507,female,75,3.0,53,62,66,graduate
61508,female,67,1.0,82,72,67,postgraduate
61509,male,71,2.4,41,27,23,graduate
61510,male,55,3.4,94,98,100,primary
61511,female,68,1.5,62,59,57,graduate
61512,male,86,0.5,75,75,74,postgraduate
61513,female,83,2.7,51,58,61,graduate
61514,male,60,3.6,68,61,58,secondary
61515,male,73,3.1,52,44,44,graduate
61516,male,94,4.0,39,38,41,graduate
61517,male,86,2.8,90,82,83,secondary
61518,female,72,1.8,75,77,79,none
61519,male,89,2.1,79,69,67,primary
61520,male,92,2.3,66,59,56,primary
61521,male,53,2.9,83,76,68,postgraduate
61522,female,67,1.4,63,58,55,secondary
61523,male,79,1.9,65,62,61,primary
61524,female,64,3.6,93,91,86,graduate
61525,female,86,0.5,77,81,83,secondary
61526,female,72,1.1,64,66,65,graduate
61527,male,61,0.5,87,85,86,graduate
61528,female,53,0.5,72,83,84,none
61529,male,53,4.0,33,39,38,postgraduate
61530,female,90,1.6,74,66,59,postgraduate
61531,male,90,3.0,35,39,39,secondary
61532,male,63,3.5,44,48,56,graduate
61533,male,57,3.8,44,46,50,none
61534,female,72,2.3,88,83,80,none
61535,male,50,3.0,45,33,28,postgraduate
61536,female,60,2.5,82,91,93,primary
61537,female,76,2.5,79,71,63,primary
61538,female,53,1.9,44,51,59,primary
61539,male,78,3.0,81,77,76,primary
61540,male,66,3.9,66,55,48,graduate
61541,female,98,2.6,33,36,36,primary
61542,male,68,4.0,37,36,35,primary
61543,male,94,4.3,54,37,30,none
61544,female,100,2.6,55,56,55,postgraduate
61545,male,98,3.3,55,46,42,secondary
61546,female,73,2.3,58,58,55,primary
61547,female,93,3.0,40,39,35,postgraduate
61548,male,95,1.5,74,69,69,none
61549,male,90,2.9,81,75,74,postgraduate
61550,male,93,2.5,48,44,42,secondary
61551,male,81,1.4,80,75,72,none
61552,male,80,3.2,64,66,67,none
61553,male,98,2.8,51,49,48,none
61554,male,65,0.5,70,72,72,primary
61555,male,81,2.5,48,56,61,graduate
61556,female,93,3.6,83,93,99,none
61557,female,91,1.4,78,73,71,secondary
61558,female,83,2.4,49,48,49,none
61559,female,84,0.8,65,72,71,graduate
61560,male,86,1.8,68,73,77,graduate
61561,female,65,3.1,86,85,85,postgraduate
61562,male,70,3.9,54,50,48,none
61563,male,62,1.7,89,88,84,primary
61564,female,67,2.0,32,30,32,none
61565,female,51,2.4,53,55,57,graduate
61566,male,82,2.5,50,42,42,graduate
61567,female,90,2.4,39,43,48,secondary
61568,male,67,2.5,65,62,60,secondary
61569,male,77,1.7,41,48,50,postgraduate
61570,male,86,2.0,57,67,67,postgraduate
61571,female,84,3.2,43,43,42,none
61572,male,86,3.4,61,66,62,none
61573,male,61,2.2,32,27,24,secondary
61574,male,89,2.7,91,85,81,graduate
61575,male,57,3.2,44,37,38,postgraduate
61576,female,74,3.0,62,63,66,secondary
61577,male,56,3.1,87,86,87,secondary
61578,female,51,1.0,65,70,65,postgraduate
61579,male,82,0.9,55,52,51,primary
61580,female,82,2.9,36,24,15,graduate
61581,female,89,1.0,51,44,36,none
61582,female,98,4.7,75,74,74,postgraduate
61583,male,72,2.9,58,57,52,primary
61584,female,54,3.2,64,67,70,postgraduate
61585,male,63,2.5,75,81,89,none
61586,female,57,1.2,73,73,75,none
61587,female,69,3.9,93,91,90,postgraduate
61588,male,67,3.4,62,63,65,secondary
61589,female,72,2.0,82,76,75,primary
61590,female,78,4.9,58,54,51,graduate
61591,female,56,1.5,81,87,91,graduate
61592,female,73,4.8,94,92,97,none
61593,female,95,3.1,90,83,83,none
61594,male,74,3.9,54,66,75,none
61595,male,63,2.9,70,73,68,graduate
61596,female,87,1.4,39,43,51,none
61597,female,52,2.7,94,94,94,secondary
61598,female,95,2.2,68,65,62,postgraduate
61599,male,63,2.5,79,69,66,graduate
61600,female,52,2.9,65,59,60,postgraduate
61601,female,91,1.9,86,98,100,postgraduate
61602,female,58,2.3,54,64,61,none
61603,female,56,2.3,32,33,31,secondary
61604,female,75,2.4,85,77,71,none
61605,male,56,2.7,69,57,53,graduate
61606,male,56,3.2,64,78,82,postgraduate
61607,male,93,2.6,93,86,82,secondary
61608,male,85,1.6,30,27,28,secondary
61609,male,62,2.5,89,86,82,postgraduate
61610,male,52,4.7,76,61,59,none
61611,female,69,1.4,36,33,32,none
61612,female,58,3.4,62,58,58,none
61613,male,71,1.5,92,90,85,postgraduate
61614,female,94,3.0,82,89,96,none
61615,female,82,2.9,73,78,84,graduate
61616,female,72,2.4,48,51,49,none
61617,female,72,1.5,60,68,73,postgraduate
61618,male,87,3.5,35,38,39,postgraduate
61619,male,75,3.0,78,69,71,primary
61620,female,81,3.4,65,69,70,postgraduate
61621,male,77,1.7,65,62,66,secondary
61622,male,79,2.5,31,33,35,postgraduate
61623,female,89,1.5,76,78,79,primary
61624,male,66,2.7,52,52,51,graduate
61625,male,67,2.2,63,61,61,none
61626,female,74,2.8,30,26,26,primary
61627,female,53,1.6,60,69,69,none
61628,male,75,1.3,41,38,38,none
61629,male,80,2.2,39,54,64,postgraduate
61630,male,61,4.0,55,40,34,postgraduate
61631,female,97,2.1,43,56,58,none
61632,male,67,3.5,86,86,90,postgraduate
61633,female,59,3.0,59,66,70,secondary
61634,male,85,2.2,91,85,85,primary
61635,female,51,3.1,54,63,66,secondary
61636,male,74,3.3,34,38,40,secondary
61637,female,96,2.0,86,87,85,none
61638,female,58,1.9,38,32,23,secondary
61639,male,96,2.4,68,72,72,none
61640,male,81,3.0,89,76,69,graduate
61641,male,54,1.2,77,75,68,primary
61642,male,100,3.6,72,84,85,graduate
61643,male,52,1.1,31,34,32,graduate
61644,male,66,1.4,83,81,75,graduate
61645,female,62,2.9,74,85,88,postgraduate
61646,female,52,3.1,71,70,69,secondary
61647,male,77,3.3,48,41,38,postgraduate
61648,male,53,2.6,48,46,42,postgraduate
61649,male,67,3.0,90,88,84,postgraduate
61650,female,84,2.9,86,78,76,none
61651,female,63,2.8,55,55,55,graduate
61652,male,65,2.7,82,84,81,graduate
61653,female,61,4.0,58,47,44,secondary
61654,male,60,4.4,57,43,35,postgraduate
61655,female,51,4.0,74,71,70,postgraduate
61656,female,82,2.7,63,57,54,graduate
61657,male,62,3.4,58,59,59,postgraduate
61658,female,79,2.1,42,44,49,primary
61659,male,75,5.9,70,66,66,primary
61660,male,99,2.2,84,80,73,graduate
61661,male,67,2.5,73,59,55,secondary
61662,female,62,3.9,64,61,58,graduate
61663,male,53,1.9,79,72,69,primary
61664,male,82,2.3,61,49,45,primary
61665,female,64,2.6,94,83,78,secondary
61666,male,66,2.6,46,40,39,postgraduate
61667,female,55,3.9,71,64,61,secondary
61668,male,54,3.2,74,86,92,primary
61669,male,82,2.2,47,48,46,postgraduate
61670,female,65,2.7,77,77,82,postgraduate
61671,female,95,2.6,86,98,100,graduate
61672,female,73,1.5,66,70,72,secondary
61673,female,54,1.6,68,59,52,none
61674,female,52,3.6,44,51,47,primary
61675,female,84,2.0,94,97,97,primary
61676,male,76,2.9,63,56,58,primary
61677,female,61,2.1,53,56,61,graduate
61678,male,99,1.1,44,48,45,postgraduate
61679,male,90,0.7,72,67,63,secondary
61680,female,74,2.4,60,63,69,none
61681,female,66,2.8,68,63,66,graduate
61682,female,98,3.5,47,56,55,primary
61683,male,69,2.0,93,100,100,secondary
61684,female,77,4.0,62,60,59,secondary
61685,female,99,1.5,74,74,69,graduate
61686,male,84,3.4,57,61,61,postgraduate
61687,male,99,3.0,48,56,55,graduate
61688,male,64,1.8,80,78,76,primary
61689,male,82,2.1,51,49,49,postgraduate
61690,male,52,3.0,83,74,68,primary
61691,male,56,3.1,57,58,59,secondary
61692,female,59,3.9,63,63,57,none
61693,male,90,3.8,35,34,29,postgraduate
61694,male,75,3.8,85,89,88,postgraduate
61695,female,90,1.9,68,70,79,primary
61696,male,89,1.6,89,82,77,graduate
61697,female,55,1.8,36,47,48,postgraduate
61698,female,82,2.3,57,54,48,primary
61699,female,65,1.7,70,67,64,primary
61700,female,73,1.6,94,100,100,secondary
61701,male,79,1.6,66,61,57,graduate
61702,male,59,3.4,39,42,46,primary
61703,male,60,2.9,53,55,55,graduate
61704,female,93,2.5,79,75,74,secondary
61705,female,71,1.2,52,49,42,secondary
61706,female,52,3.5,62,49,44,graduate
61707,male,87,1.2,74,74,70,secondary
61708,female,89,3.2,66,60,53,graduate
61709,female,72,2.0,68,69,63,secondary
61710,male,94,1.2,67,71,72,graduate
61711,male,68,2.2,43,45,41,postgraduate
61712,male,89,1.4,55,48,47,secondary
61713,female,62,2.4,83,80,78,secondary
61714,female,85,3.6,36,46,49,graduate
61715,female,52,1.9,47,41,32,postgraduate
61716,male,71,1.7,61,60,61,none
61717,female,74,2.9,73,77,80,graduate
61718,female,69,0.5,77,85,85,primary
61719,female,77,3.4,60,66,68,secondary
61720,male,52,2.9,52,50,47,primary
61721,male,71,3.2,62,62,64,graduate
61722,female,93,1.8,64,58,52,graduate
61723,male,86,1.4,33,34,29,graduate
61724,male,87,4.1,81,80,76,primary
61725,female,67,3.0,43,57,69,graduate
61726,female,69,1.8,74,78,79,primary
61727,female,95,2.5,39,42,45,secondary
61728,female,54,1.0,78,73,66,secondary
61729,male,92,4.2,57,63,65,primary
61730,female,58,1.9,64,57,55,postgraduate
61731,female,78,1.0,41,35,32,postgraduate
61732,male,66,3.1,60,65,69,postgraduate
61733,female,61,3.3,49,47,43,primary
61734,female,75,3.6,84,85,81,primary
61735,female,82,1.9,34,27,25,graduate
61736,female,82,2.6,77,74,68,secondary
61737,male,85,1.9,34,21,12,postgraduate
61738,female,78,3.1,90,81,76,primary
61739,female,71,2.5,85,82,79,graduate
61740,male,67,4.2,82,76,76,postgraduate
61741,male,66,2.6,42,47,52,primary
61742,female,93,3.4,42,43,43,none
61743,male,73,2.9,45,52,54,primary
61744,male,71,1.0,81,81,80,primary
61745,female,93,1.9,79,75,74,secondary
61746,male,54,1.7,94,96,96,primary
61747,male,50,2.5,34,34,37,postgraduate
61748,female,68,2.6,71,84,85,primary
61749,female,79,3.5,72,57,53,none
61750,female,88,0.9,37,30,25,primary
61751,female,64,4.1,89,85,87,secondary
61752,female,95,2.3,67,72,72,none
61753,male,84,3.6,82,87,93,none
61754,male,54,1.9,80,79,75,primary
61755,male,55,1.7,44,34,26,none
61756,male,74,2.7,39,35,35,postgraduate
61757,male,60,0.8,63,57,50,secondary
61758,male,100,4.1,58,60,60,none
61759,female,71,4.1,65,61,54,graduate
61760,female,83,1.1,71,67,67,graduate
61761,male,93,3.2,77,83,79,graduate
61762,male,63,1.3,44,46,42,graduate
61763,female,58,2.7,51,55,58,none
61764,male,69,2.7,67,61,58,primary
61765,male,65,4.5,72,79,79,postgraduate
61766,male,66,3.1,49,59,68,graduate
61767,female,66,2.1,49,50,52,postgraduate
61768,male,83,1.7,82,75,70,postgraduate
61769,female,91,2.7,43,40,36,secondary
61770,male,60,2.2,80,65,64,primary
61771,female,84,1.5,77,68,66,graduate
61772,male,83,3.7,36,32,32,none
61773,female,85,3.0,88,96,96,secondary
61774,male,57,3.4,47,56,57,graduate
61775,female,68,4.4,77,67,59,primary
61776,female,99,1.6,78,77,71,none
61777,female,82,2.1,35,36,34,none
61778,male,72,2.6,52,40,33,graduate
61779,female,51,3.1,43,41,35,primary
61780,male,57,3.4,32,25,18,none
61781,male,78,2.9,90,92,93,primary
61782,female,91,1.9,46,55,57,postgraduate
61783,male,100,2.7,62,75,76,secondary
61784,female,56,3.2,54,56,53,none
61785,female,98,2.4,48,51,53,primary
61786,female,78,3.0,60,59,56,secondary
61787,female,80,3.6,51,62,63,secondary
61788,female,79,2.6,47,52,53,none
61789,female,84,2.6,73,77,83,secondary
61790,female,74,2.2,50,39,37,secondary
61791,female,96,3.6,46,45,39,primary
61792,male,53,3.1,60,46,40,graduate
61793,female,98,2.7,77,79,76,secondary
61794,male,92,2.2,59,69,75,secondary
61795,female,87,3.2,85,83,77,postgraduate
61796,female,66,3.1,49,52,54,primary
61797,female,59,2.7,63,59,57,postgraduate
61798,female,50,3.5,76,74,75,postgraduate
61799,female,67,2.5,33,42,42,primary
61800,female,95,3.1,37,34,37,primary
61801,female,68,2.0,65,70,70,graduate
61802,male,99,3.0,66,71,74,secondary
61803,male,81,1.1,46,54,62,none
61804,female,80,0.7,66,58,56,primary
61805,male,82,1.7,37,55,65,postgraduate
61806,male,71,2.2,66,75,76,secondary
61807,female,50,3.1,90,89,88,postgraduate
61808,male,90,2.4,61,68,70,graduate
61809,male,95,3.0,56,43,39,none
61810,male,84,2.6,91,88,89,secondary
61811,male,93,1.7,60,73,76,secondary
61812,male,98,4.2,55,58,60,graduate
61813,female,66,1.9,54,58,66,postgraduate
61814,female,83,2.2,86,86,90,graduate
61815,female,78,3.8,69,74,72,primary
61816,male,55,2.4,60,62,58,none
61817,female,50,3.6,53,48,54,postgraduate
61818,male,76,3.5,60,71,78,none
61819,male,61,1.2,64,52,43,primary
61820,male,53,3.1,63,66,65,none
61821,female,65,2.7,32,28,29,none
61822,female,60,2.4,35,32,28,postgraduate
61823,male,69,0.5,58,70,77,primary
61824,female,75,3.0,78,79,76,none
61825,male,77,2.4,85,84,85,graduate
61826,female,91,2.2,65,73,70,graduate
61827,female,57,2.4,43,53,56,postgraduate
61828,male,51,2.4,89,84,84,secondary
61829,female,89,2.2,41,42,41,none
61830,female,75,2.6,85,73,70,secondary
61831,female,76,2.5,34,38,40,primary
61832,female,82,2.3,88,88,88,none
61833,female,56,1.2,36,28,21,secondary
61834,female,95,3.0,71,60,51,graduate
61835,female,85,1.7,40,36,34,secondary
61836,male,70,2.3,70,76,81,none
61837,male,98,3.7,70,79,87,secondary
61838,male,83,2.5,94,94,87,none
61839,female,72,3.3,55,52,54,graduate
61840,male,83,1.4,79,73,76,postgraduate
61841,female,89,1.7,83,84,86,graduate
61842,male,56,4.5,40,44,43,none
61843,female,75,4.4,37,39,39,primary
61844,female,89,0.5,86,87,83,none
61845,male,98,2.3,35,36,40,postgraduate
61846,male,66,2.1,93,96,93,graduate
61847,female,80,2.0,37,37,43,postgraduate
61848,male,88,1.5,62,64,69,primary
61849,female,74,2.6,50,53,52,primary
61850,female,86,3.7,77,72,67,secondary
61851,male,64,3.7,46,38,29,primary
61852,female,51,2.0,34,32,31,none
61853,male,60,0.9,64,59,57,graduate
61854,male,81,2.8,94,81,79,graduate
61855,male,79,1.4,42,40,39,primary
61856,female,66,3.3,53,44,41,primary
61857,male,73,3.7,73,81,81,primary
61858,male,94,2.2,47,54,57,none
61859,female,53,0.9,78,76,76,postgraduate
61860,male,99,1.7,59,57,61,none
61861,male,95,2.7,59,62,66,primary
61862,female,81,3.0,86,96,100,graduate
61863,male,68,2.8,76,75,73,secondary
61864,female,52,1.0,39,33,34,primary
61865,male,53,2.6,32,30,34,graduate
61866,male,74,3.5,66,69,73,primary
61867,male,58,1.5,63,61,55,postgraduate
61868,female,70,1.5,62,66,60,primary
61869,male,72,0.8,92,86,90,postgraduate
61870,male,95,0.5,82,91,100,primary
61871,male,78,2.3,34,32,29,graduate
61872,male,79,1.9,53,63,68,primary
61873,male,74,1.9,54,53,53,none
61874,male,98,3.2,49,49,48,primary
61875,female,78,2.4,56,62,69,postgraduate
61876,male,83,5.1,64,69,72,primary
61877,female,63,3.6,36,43,45,postgraduate
61878,male,71,3.8,37,53,64,postgraduate
61879,female,97,3.7,49,52,49,postgraduate
61880,female,100,3.8,89,92,96,secondary
61881,female,65,2.2,47,51,56,graduate
61882,female,60,1.2,47,42,44,secondary
61883,female,63,2.7,55,52,50,secondary
61884,male,56,2.3,47,49,48,primary
61885,male,54,3.9,43,33,26,postgraduate
61886,male,89,2.9,67,60,59,postgraduate
61887,male,78,3.3,55,58,57,postgraduate
61888,female,66,2.0,84,78,82,secondary
61889,male,79,1.5,48,45,44,graduate
61890,male,74,1.7,40,46,53,graduate
61891,male,63,1.7,48,42,38,graduate
61892,male,91,1.8,31,38,35,secondary
61893,female,71,2.8,33,27,24,none
61894,female,93,2.1,64,63,56,none
61895,male,54,3.3,30,33,32,none
61896,male,89,3.5,30,31,26,primary
61897,female,77,2.3,74,71,70,primary
61898,female,61,4.7,35,25,20,postgraduate
61899,female,85,2.1,76,72,69,secondary
61900,male,62,2.6,56,52,50,secondary
61901,female,70,3.7,60,69,72,secondary
61902,female,81,2.4,50,48,51,postgraduate
61903,male,98,3.2,71,70,68,secondary
61904,male,70,1.6,60,61,56,none
61905,male,86,1.6,47,42,46,none
61906,male,87,3.6,39,45,51,postgraduate
61907,female,58,3.1,36,28,28,secondary
61908,female,86,0.5,87,84,80,graduate
61909,male,51,2.6,82,94,100,graduate
61910,male,52,0.8,37,23,19,graduate
61911,female,92,0.5,77,86,84,primary
61912,female,59,2.3,67,58,57,graduate
61913,female,84,2.1,34,37,39,postgraduate
61914,male,58,3.9,86,95,98,graduate
61915,female,89,2.0,90,97,100,graduate
61916,male,97,2.4,38,39,44,postgraduate
61917,female,81,3.7,63,69,68,postgraduate
61918,male,70,2.6,55,57,63,none
61919,male,83,2.7,89,100,100,secondary
61920,male,74,2.4,50,42,40,graduate
61921,male,91,0.6,64,73,78,graduate
61922,female,81,4.6,75,86,86,graduate
61923,male,95,0.5,66,74,77,none
61924,male,86,2.6,54,65,66,graduate
61925,female,71,3.5,35,43,49,postgraduate
61926,male,74,3.2,75,66,59,graduate
61927,female,50,3.9,32,27,28,primary
61928,female,94,3.7,79,74,67,none
61929,female,85,2.9,93,78,75,primary
61930,female,70,2.6,91,99,97,postgraduate
61931,female,90,3.7,77,82,77,postgraduate
61932,male,65,0.5,41,36,32,none
61933,male,81,1.5,92,93,91,graduate
61934,male,70,2.9,35,43,45,graduate
61935,male,77,2.3,86,98,100,secondary
61936,female,68,2.3,62,57,52,postgraduate
61937,female,63,1.6,91,78,79,none
61938,male,72,1.2,34,36,36,none
61939,female,73,2.3,33,23,21,graduate
61940,female,69,1.7,63,58,58,primary
61941,female,81,2.7,53,58,63,secondary
61942,male,89,2.8,72,72,72,postgraduate
61943,male,59,1.7,69,61,50,none
61944,female,50,3.9,42,41,42,primary
61945,female,80,1.0,91,94,93,primary
61946,female,86,3.2,84,89,91,postgraduate
61947,female,64,1.0,69,74,66,postgraduate
61948,male,89,1.1,69,71,69,primary
61949,male,80,2.6,66,54,51,graduate
61950,female,77,4.0,94,99,99,graduate
61951,female,59,1.3,78,57,47,postgraduate
61952,female,55,2.1,36,30,20,secondary
61953,male,64,2.3,33,28,27,postgraduate
61954,female,96,3.2,94,100,100,postgraduate
61955,male,76,1.3,39,34,27,secondary
61956,female,59,1.1,86,80,77,postgraduate
61957,female,70,3.2,87,84,80,none
